SMS Text,Label
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Payment of ₹21626 to Amazon was successful. UPI Ref: LPX5TH4INT7C,Legit
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
Thank you for using Paytm. ₹52937 paid to Swiggy India.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Congratulations! You've won a cash prize of ₹41069. Call 9690808866 to claim.,Scam
Electricity bill of ₹90945 paid successfully on 13-11-2025.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your loan of ₹50596 is approved. Click here to apply now: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Payment of ₹40387 to Amazon was successful. UPI Ref: CRXZW3DZERP2,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your account XXXX3523 is credited with ₹82252 on 24-04-2025. Avl Bal: ₹66272,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Payment of ₹2379 to Amazon was successful. UPI Ref: MHBQGRMR3I9T,Legit
Thank you for using Paytm. ₹73960 paid to Swiggy India.,Legit
Payment of ₹44435 to Amazon was successful. UPI Ref: 5FB2D4XWB2PC,Legit
Thank you for using Paytm. ₹4456 paid to Swiggy India.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹38814 to Amazon was successful. UPI Ref: AB02MAJVGV53,Legit
Thank you for using Paytm. ₹96340 paid to Swiggy India.,Legit
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your loan of ₹19944 is approved. Click here to apply now: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Thank you for using Paytm. ₹42482 paid to Swiggy India.,Legit
Your EMI of ₹84818 will be auto-debited on 18-10-2025. Maintain sufficient balance.,Legit
Congratulations! You've won a cash prize of ₹865. Call 9019423903 to claim.,Scam
Thank you for using Paytm. ₹62416 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Thank you for using Paytm. ₹83672 paid to Swiggy India.,Legit
Your loan of ₹21298 is approved. Click here to apply now: http://sbi-alert.in,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Your EMI of ₹4708 will be auto-debited on 13-08-2025. Maintain sufficient balance.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Thank you for using Paytm. ₹38243 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹95208. Call 9221800583 to claim.,Scam
Electricity bill of ₹24724 paid successfully on 11-01-2025.,Legit
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
IRCTC booking confirmed. PNR: JPME72BBNJ6X. Journey date: 22-05-2025,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your debit card ending with 1044 has been dispatched via BlueDart.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Thank you for using Paytm. ₹55800 paid to Swiggy India.,Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your account XXXX6857 is credited with ₹82905 on 19-11-2025. Avl Bal: ₹97029,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your debit card ending with 9868 has been dispatched via BlueDart.,Legit
Your EMI of ₹1647 will be auto-debited on 04-08-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
IRCTC booking confirmed. PNR: 66QI4JO6Q9M6. Journey date: 11-11-2025,Legit
Your account XXXX0662 is credited with ₹15426 on 25-07-2025. Avl Bal: ₹96393,Legit
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your loan of ₹85714 is approved. Click here to apply now: http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your debit card ending with 7436 has been dispatched via BlueDart.,Legit
Your EMI of ₹60957 will be auto-debited on 03-05-2025. Maintain sufficient balance.,Legit
Your account XXXX1927 is credited with ₹5762 on 14-09-2025. Avl Bal: ₹36907,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
IRCTC booking confirmed. PNR: RUX7HAO15FES. Journey date: 26-04-2025,Legit
Your loan of ₹78829 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹23584 paid to Swiggy India.,Legit
Your EMI of ₹65826 will be auto-debited on 21-08-2025. Maintain sufficient balance.,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your account XXXX1685 is credited with ₹55131 on 25-06-2025. Avl Bal: ₹69412,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your EMI of ₹62014 will be auto-debited on 26-10-2025. Maintain sufficient balance.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
"Dear customer, your mobile number is updated successfully.",Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
IRCTC booking confirmed. PNR: TIUZNZ2EQ7HR. Journey date: 05-02-2025,Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Payment of ₹18101 to Amazon was successful. UPI Ref: JQH9N3T97VDF,Legit
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your debit card ending with 9848 has been dispatched via BlueDart.,Legit
Congratulations! You've won a cash prize of ₹37881. Call 9911393974 to claim.,Scam
Payment of ₹4576 to Amazon was successful. UPI Ref: TK5MCR0FE40K,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Your account XXXX6154 is credited with ₹36343 on 27-01-2025. Avl Bal: ₹26077,Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
IRCTC booking confirmed. PNR: Z0DC0W5BZSDJ. Journey date: 13-01-2025,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Your EMI of ₹92823 will be auto-debited on 08-03-2025. Maintain sufficient balance.,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Thank you for using Paytm. ₹56071 paid to Swiggy India.,Legit
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Your EMI of ₹21356 will be auto-debited on 05-05-2025. Maintain sufficient balance.,Legit
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Congratulations! You've won a cash prize of ₹22579. Call 9164454666 to claim.,Scam
Congratulations! You've won a cash prize of ₹29362. Call 9003647640 to claim.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Your debit card ending with 9392 has been dispatched via BlueDart.,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Congratulations! You've won a cash prize of ₹5524. Call 9825765945 to claim.,Scam
Electricity bill of ₹82256 paid successfully on 16-12-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹9691 to Amazon was successful. UPI Ref: UMHNL2AUCNYM,Legit
"Dear customer, your mobile number is updated successfully.",Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Congratulations! You've won a cash prize of ₹7038. Call 9583919415 to claim.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Congratulations! You've won a cash prize of ₹61659. Call 9538973467 to claim.,Scam
Congratulations! You've won a cash prize of ₹26875. Call 9887110117 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
